name,developer,class,copies_sold
Wordle 3,PreoNus Games,Indie,51.5k
Hotshot Racing,"Sumo Digital Ltd, Lucky M…",AA,51.5k
Stellar 2D,quad games,Indie,51.5k
Kalimba,Press Play,AAA,51.4k
Impossible Creatures Stea…,"Relic Entertainment, THQ …",AA,51.4k
Metal Wolf Chaos XD,"General Arcade, FromSoftw…",AA,51.4k
Pile Up!,Remoob,Indie,51.4k
Legacy: Steel & Sorcery,Notorious Studios,Indie,51.4k
Baldur's Gate: Dark Allia…,"Square One Games Inc., Bl…",Indie,51.4k
Ironcast,Dreadbit,Indie,51.4k
Bus-Simulator 2012,TML-Studios,AA,51.3k
Time Mysteries: Inheritan…,Artifex Mundi,Indie,51.3k
Shantae: Half-Genie Hero …,WayForward,Indie,51.3k
Signal Simulator,Blagovest Penev,Indie,51.3k
Midnight Castle Succubus …,"pixelteishoku, Libra Hear…",Indie,51.3k
Pro Cycling Manager 2021,Cyanide Studio,AA,50.9k
Viking Rise,IGG SINGAPORE PTE. LTD.,Indie,50.9k
Buggos,Intrepid Marmot,Indie,50.9k
Cursed Castilla (Maldita …,"Locomalito, Gryzor87",Indie,50.9k
Red Planet Farming,"Nina Demirjian, Sean Park…",Hobbyist,50.9k
Montaro RE,"JCKSLAP, Sherlerk, 我師父的徒兒…",Indie,50.9k
KARMA: The Dark World,POLLARD STUDIO LLC,Indie,50.8k
Cats Hidden in Christmas,Travellin Cats,Indie,50.8k
MageQuit,Bowlcut Studios,Indie,50.8k
Fork Road,Simon Au Yeung,Indie,50.8k
Depths of Fear :: Knossos,DIRIGO GAMES,Indie,50.7k
No Umbrellas Allowed,Hoochoo Game Studios,Indie,50.7k
Cosmic Dust & Rust,16bit Nights,Indie,50.7k
Pickle,Lepick,Hobbyist,50.7k
Blood Omen 2: Legacy of K…,Crystal Dynamics,Hobbyist,50.7k
Ace of Seafood,Calappa Games,AA,50.6k
Fobia - St. Dinfna Hotel,Pulsatrix Studios,Indie,50.6k
Masterplan Tycoon,Bureau Bravin,Indie,50.6k
Lushfoil Photography Sim,Matt Newell,AA,50.6k
Grand Ages: Rome,Haemimont Games,Indie,50.2k
GOCCO OF WAR,"peakvox, O-TWO inc.",AA,50.2k
Forged Battalion,Petroglyph,Indie,50.2k
Toby: The Secret Mine,Lukas Navratil,Indie,50.1k
A Bastard's Tale,No Pest Productions,Indie,50.1k
Infinite Tao,insomnia,Indie,50.1k
Potatoman Seeks the Troof,Pixeljam,Indie,50.1k
Monster Energy Supercross…,Milestone S.r.l.,AA,50.1k
Shattered Planet,Kitfox Games,Indie,50.1k
Mutilate-a-Doll 2,Rava Games,Indie,50.1k
The Next BIG Thing,Pendulo Studios,AAA,50.1k
100 Waiting Cats,"100 Cozy Games, Cats",Indie,50k
Souldiers,Retro Forge,Indie,50k
Super Galaxy Squadron EX …,Synset,AA,50k
Paratopic,Arbitrary Metric,Indie,50k
Sunrider: Liberation Day …,Love in Space,Indie,50k
Sakura Beach,Winged Cloud,Indie,50k
Inversion™,Saber Interactive,AA,49.9k
NOBUNAGA'S AMBITION: Tais…,"KOEI TECMO GAMES CO., LTD…",AA,49.9k
Enishia and the Binding B…,Shimobashira Workshop,AA,49.6k
Rez Infinite,"Monstars Inc., Resonair",Indie,49.6k
咸鱼殿下 / My journey,大聪明工作室,Indie,49.6k
Elon Simulator 2019,SRS Games,Hobbyist,49.6k
Dog,Dog,Hobbyist,49.6k
Roundguard,Wonderbelly Games,Indie,49.6k
Milo and the Magpies,Johan Scherft,Indie,49.5k
ANIME - World War II,Konnichiwa Games,Indie,49.5k
I'm Pregnant at 16,1nstudio,Hobbyist,49.5k
PARQUET,YUZUSOFTSOUR,Indie,49.5k
SPINNERS,Bazuro Games,Indie,49.5k
Ravager,4MinuteWarning,Indie,49.5k
Tomb Raider V: Chronicles…,Core Design,AA,49.5k
Dude Simulator 2,Kiddy,Indie,49.5k
Cheaters Cheetah,Acmore Games,Indie,49.5k
RockShot,Soleil Ltd.,Hobbyist,49.5k
Do No Harm,Darts Games,Indie,49.5k
Broccoli,"Amaren, Capu109",Hobbyist,49.5k
Glitch,ReallyBadOldGames,Hobbyist,49.4k
Glass Masquerade 3: Honey…,Onyx Lute,Indie,49.1k
Heli Heroes,Reality Pump,Indie,49.1k
Monster Energy Supercross…,Milestone S.r.l.,AA,49.1k
The Walking Dead: Saints …,Skydance Interactive,Indie,49.1k
Sword and Fairy Inn 2,SOFTSTAR ENTERTAINMENT,Indie,49.1k
Toukiden: Kiwami,"KOEI TECMO GAMES CO., LTD…",AA,49k
Yu Crossing Animals,brendor,Indie,49k
The Bard's Tale ARPG: Rem…,inXile Entertainment,AA,49k
Factory Outlet Simulator:…,PISHO,Indie,49k
DUCKS,Comfy Studios,Hobbyist,49k
Desktop Girlfriend,DigitalDream,Indie,49k
Realms of Magic,Polished Games,Indie,49k
Computer Tycoon,Progorion,Indie,48.9k
Taiko no Tatsujin: Rhythm…,Bandai Namco Amusement La…,AA,48.9k
Lunar Mirror,DSGame,Indie,48.9k
MotoGP™19,Milestone S.r.l.,AA,48.9k
Sid Meier’s Ace Patrol: P…,Firaxis Games,AAA,48.9k
Don't Disturb,Midnight Party,Indie,48.8k
Garbage,Homebased,Indie,48.8k
Summer Pockets,VisualArts/Key,Indie,48.5k
10 Second Ninja,Four Circle Interactive,Indie,48.4k
ABE VR,Hammerhead VR,Indie,48.4k
Slipstream,ansdor,Indie,48.4k
Moving Out 2,"SMG Studio, Devm Games",AA,48.3k
Journey to the West,Z Studio,Indie,48.3k
Escape Memoirs: Mansion H…,0 Deer Soft,Indie,48.3k
Edna & Harvey: The Breako…,Daedalic Entertainment,AA,48.3k
No More Money - Season 1,RoyalCandy,Indie,48.3k
DogFighter,Dark Water Studios Ltd,Indie,48.3k
Enemy Mind,Schell Games,Indie,48.2k
Mad Combat Marines,FreezeNova,Indie,48.2k
AI War 2,"Arcen Games, LLC",Indie,48.2k
Just Pizza,"N3mE, MaoKep",Hobbyist,48.2k
Natsu no Sagashimono ~Wha…,pekoge-sutagio,AA,48.2k
灾厄黑龙与谎言公主,莓夜工作室,Indie,48.2k
Brave Nine,Valiant,Indie,48.2k
This Means Warp,Outlier,AA,48.2k
Starship EVO,Moonfire Entertainment,Indie,48.2k
Surfingers,Digital Melody,Indie,47.8k
Lake of Voices,GB Patch Games,Indie,47.8k
Shades of Sakura,BanzaiProject,Indie,47.8k
Splasher,Splashteam,Indie,47.8k
Sid Meier's Civilization®…,Firaxis Games,AAA,47.8k
Hate Plus,Love Conquers All Games,Indie,47.8k
Car Dealership Simulator,Quadfix Games,Indie,47.8k
The Colonists,Codebyfire,Indie,47.8k
Aqua Kitty - Milk Mine De…,"TIKIPOD, Electric Cafe",Indie,47.8k
Asura: Vengeance Edition,Ogre Head Studio,Indie,47.7k
Supreme Ruler Ultimate,BattleGoat Studios,Indie,47.7k
Ys SEVEN,Nihon Falcom,AA,47.7k
Battle Clash,Cyzeck,Hobbyist,47.7k
McPixel 3,Sos Sosowski,AA,47.7k
Rune Classic,Human Head Studios,Indie,47.7k
Master Reboot,Wales Interactive,Indie,47.7k
Rising Angels: Reborn,IDHAS Studios,Indie,47.7k
Legacy of Kain: Soul Reav…,Crystal Dynamics,AA,47.6k
MotoGP™23,Milestone S.r.l.,AA,47.6k
Cubicle Quest,Ian Isaro,Indie,47.3k
Stickman Trenches,Big Play Games,Indie,47.3k
Play Together,"HAEGIN Co.,Ltd.",Indie,47.3k
Windosill,Vectorpark,Indie,47.2k
Between Me and The Night,RainDance LX,Hobbyist,47.2k
Lorn's Lure,Rubeki Games,Indie,47.2k
The Textorcist: The Story…,Morbidware,Indie,47.2k
THE KING OF FIGHTERS '97 …,"SNK CORPORATION, Code Mys…",Indie,47.2k
Romance Club - Stories I …,Your Story Interactive,Indie,47.2k
Billionaire Lovers,Ayacat Games,Indie,47.2k
Golfie,Triheart Studio,Indie,47.1k
"Slice, Dice & Rice",Dojo Games,Indie,47.1k
Quadrilateral Cowboy,Blendo Games,Indie,47.1k
Blocks That Matter,Swing Swing Submarine,Indie,47.1k
Disney•Pixar Cars 2: The …,Avalanche Software,AA,47.1k
Spikit,Blastoid Entertainment,Indie,47.1k
UnReal World,"Sami Maaranen (creator), …",Indie,47k
daydream 白日夢,Alright Peaches Studio,Hobbyist,47k
Cricket 22,Big Ant Studios,AA,47k
Turnip Boy Robs a Bank,Snoozy Kazoo,Indie,46.6k
BoardLand,High Fish,Hobbyist,46.6k
Tales of Rein Ravine,Maia the Horsegirl,Hobbyist,46.6k
Q.U.B.E. 2,Toxic Games,Indie,46.6k
Airport Simulator 2014,United Independent Entert…,Indie,46.6k
Unbox: Newbie's Adventure,Prospect Games,Indie,46.6k
1bitHeart,△○□× (Miwashiba),AA,46.6k
Meteor Volleyball!,AvoCavo,Hobbyist,46.6k
Ancient Space,CreativeForge Games,AAA,46.6k
The Settlers® : Heritage …,Ubisoft Blue Byte,AAA,46.6k
FIGHT KNIGHT,Team Sorcerobe,Indie,46.6k
Post-Apo Builder: Prologu…,Septarian Games,Hobbyist,46.5k
MXGP 2020 - The Official …,Milestone S.r.l.,AA,46.5k
Amber Isle,Ambertail Games,AA,46.5k
First Feudal,Harpoon Games,Indie,46.5k
吞食孔明传 Tunshi Kongming Leg…,Sunny Show,Indie,46.5k
Beatbuddy: Tale of the Gu…,Threaks,Indie,46.5k
Iron Danger,Action Squad Studios,AA,46.5k
그레텔과 윈슬로의 별장,Team E.T,Hobbyist,46.4k
Song of the Deep,Insomniac Games,Indie,46.1k
Lewd Gym,"樹懶叫工作室, sloth gamer, Make…",Indie,46.1k
Gentlemen's Club,Evil Twin,Indie,46.1k
In Death,Sólfar Studios,Indie,46.1k
Metaverse Construction Ki…,Metaware,Hobbyist,46.1k
A Fistful of Gun,FarmerGnome,AA,46.1k
Hostile Waters: Antaeus R…,Rage Software,Indie,46.1k
Idle Sphere,"Idle System, Inc., Yayu",Indie,46k
XXX Puzzle,L. Stotch,Indie,46k
The Nameless: Slay Dragon,The Nameless Epic,AA,46k
Welcome to Dustown,Onze 8 Degrés,Hobbyist,46k
The Mercury Man,Mehsoft,Indie,46k
Lords and Villeins,Honestly Games,AA,46k
The Last Haven,Thunder Devs.,Indie,46k
Command Ops 2 Core Game,Panther Games,Indie,45.9k
DEMON'S TILT,"WIZNWAR, FLARB LLC",Indie,45.9k
Aircraft Carrier Survival,Gambit Games Studio,Indie,45.9k
Alpha Runner,LightsoutGames,Indie,45.9k
Shio,Coconut Island Studio,Indie,45.9k
Labyronia RPG 2,Labyrinthine,Indie,45.6k
Crash Time 3,Synetic,Indie,45.6k
RUNGORE,"YOUR_MOM'S_HP, RavenJm",Indie,45.6k
MetaWare High School (Dem…,Not Fun Games,Hobbyist,45.6k
Roundabout,No Goblin,Indie,45.6k
Off-Road Drive,1C-Avalon,AA,45.6k
The Happyhills Homicide,Copperbolt,Indie,45.5k
Secret Of Magia,Senpai Studios,Hobbyist,45.5k
Hello Charlotte EP3: Chil…,etherane,Indie,45.5k
Sky Haven Tycoon - Airpor…,Real Welders,Indie,45.5k
JDM Tuner Racing,JDM4iK,Indie,45.5k
GRANDIA HD Remaster,"GAME ARTS, Sickhead Games…",Indie,45.5k
Croissant,Joss,Hobbyist,45.5k
Etrian Odyssey III HD,ATLUS,AAA,45.5k
Praetorians,Pyro Studios,Indie,45.4k
Cute Honey 3,Lovely Games,Indie,45.4k
Bloodwood Reload,Luminy Studios,Hobbyist,45.4k
Ball 2D: Soccer Online,Unusualsoft,Indie,45.4k
The Masterplan,Shark Punch,Indie,45.4k
Lords of Xulima,Numantian Games,Indie,45.1k
Crypto Mining Simulator,Satosha Nakamoti,Indie,45.1k
Mimic Search,Gemezl,Hobbyist,45k
Valakas Story,BRUTAL SOFTWARE,Indie,45k
Kunitsu-Gami: Path of the…,"CAPCOM Co., Ltd.",AAA,45k
坏小孩,WildMonkey,Indie,45k
Horse Riding Tales,Foxie Games,Indie,45k
Blood Typers,Outer Brain Studios,Indie,45k
The Citadel,"doekuramori, Top Hat Stud…",Indie,45k
Nancy Drew®: Midnight in …,"HeR Interactive, Inc.",Indie,45k
Dealer's Life,Abyte Entertainment,Indie,45k
Sacrifice,,Indie,45k
Paper Bride 2 Zangling Vi…,HeartBeat Plus,Indie,45k
Rolling in the Maze,No.25,Indie,45k
Star Chef 2: Cooking Game,99Games Online Private Li…,Indie,44.9k
A Tower Full of Cats,Devcats,Indie,44.9k
AR-K,GATO STUDIO,Indie,44.9k
POOP,Poop's,Hobbyist,44.9k
DK Online,Masangsoft,Indie,44.9k
Offroad Mechanic Simulato…,"Image Power S.A., GameFor…",Indie,44.6k
Summer with Mia,Inceton Games,Indie,44.6k
Headlander,Double Fine Productions,Indie,44.5k
Lost Planet: Extreme Cond…,"CAPCOM CO., LTD.",AA,44.5k
TY the Tasmanian Tiger 2,Krome Studios,Indie,44.5k
Ridge Racer™ Unbounded,BUGBEAR,AA,44.5k
Odd Realm,Unknown Origin Games Inc,Indie,44.5k
I'm on Observation Duty 3,Notovia,Indie,44.5k
My GF Doesn't Know What I…,Meiri Games,Hobbyist,44.5k
Arena Renovation - First …,Nesalis Games,AA,44.5k
BMX Streets,Mash Games,Indie,44.5k
Saturn,Ninsar Games,Hobbyist,44.5k
Particulars,SeeThrough Studios,Hobbyist,44.4k
Snowtopia: Ski Resort Bui…,TeaForTwo,Indie,44.4k
MXGP2 - The Official Moto…,Milestone S.r.l.,AA,44.4k
Breachway,Edgeflow Studio,AA,44.4k
99 Levels To Hell,"Zaxis Games, B-evil",Indie,44.4k
Metaphobia,Digital Mosaic Games,Hobbyist,44.4k
AVICII Invector,Hello There Games,Indie,44.4k
Rescue HQ - The Tycoon,stillalive studios,Indie,44k
cyubeVR,Stonebrick Studios,Indie,44k
Tametsi,Grip Top Games,Indie,44k
ANVIL,ACTION SQUARE,Indie,44k
Pesterquest,"What Pumpkin Games, Inc.",Indie,44k
Dandara: Trials of Fear E…,Long Hat House,AA,44k
Omensight: Definitive Edi…,Spearhead Games,Indie,44k
Phantom Brave PC,"Nippon Ichi Software, Inc…",Indie,44k
Animyst,Animyst Games,Hobbyist,44k
GINKA,Frontwing,Indie,43.9k
Welcome to Kowloon,"a1esska, Notex, N4bA, Adm…",Indie,43.9k
The Fruit of Grisaia,Frontwing,Indie,43.9k
To the Core,NHTV Breda University of …,Hobbyist,43.9k
DRAGON: A Game About a Dr…,Games With Dragons In,Indie,43.9k
Weed Shop 2,ADhD Studios,Indie,43.9k
Tracks - The Train Set Ga…,Whoop Group,Indie,43.9k
Crash Force®,Ascanio Entertainment,Hobbyist,43.8k
Kao the Kangaroo,Tate Multimedia,Indie,43.8k
Constructor,System 3,Indie,43.8k
Birthdays the Beginning,"Arc System Works, TOYBOX …",Indie,43.5k
Trainz Railroad Simulator…,N3V Games,Indie,43.5k
Bingle Bingle,Knitting Games,Indie,43.5k
Acceleration of SUGURI 2,Orange_Juice,Indie,43.5k
Gone In November,Florastamine,Indie,43.5k
*NEW* SCUFFED BHOP SIMULA…,"Chris Shanaz, Scuffed Dev…",Hobbyist,43.5k
Astrox Imperium,Jace Masula,Indie,43.5k
Cube Runner,EGAMER,Indie,43.5k
I Frog-ot,Krabby Games,Hobbyist,43.5k
"FROM ASHES, BLOOM",Screenshakes,Hobbyist,43.5k
Vertigo Remastered,"Zach Tsiakalis-Brown, Geo…",Indie,43.5k
Cosmochoria,Nate Schmold,Indie,43.5k
Last Command,"CreSpirit, No Stuck Game …",Indie,43.5k
Anonymous Hacker Simulato…,Sicarius,Indie,43.5k
Remnant Records,Noctiluca Studio,Indie,43.5k
Inside Me,SnowBiteGames,Hobbyist,43.5k
Valnir Rok Survival RPG,encurio,Indie,43.4k
Metal Dead,Walk Thru Walls Studios,Indie,43.4k
The Light Brigade,Funktronic Labs,Indie,43.4k
Romancing SaGa -Minstrel …,"Square Enix, Bullets",AA,43.2k
Neon Prism,EGAMER,Indie,43.2k
Devil Girl,"BananaKing, 台灣香蕉王",Indie,43.1k
Obama,Monkey And Rat Software,Hobbyist,43.1k
S.H.E.L.T.E.R. - An Apoca…,Winterlook Games,Indie,43.1k
Love Delivery,Cometsoft Inc.,Indie,43.1k
9Dragons,Joongwon Entertainment,Indie,43.1k
Esports Life Tycoon,UPLAY Online,Indie,43.1k
Mushroom Wars 2,Zillion Whales,Indie,43.1k
Charlie's Adventure,EGAMER,Indie,43.1k
Stilt Fella,September Games,Indie,43.1k
Barji Kart,Barji,Hobbyist,43.1k
Anima: Gate of Memories,Anima Project,Indie,43.1k
Infinite Jump,No.25,Indie,43.1k
AXIOM SOCCER,Earthbound Games Ltd.,Hobbyist,43.1k
Copycat,Spoonful Of Wonder,Indie,43k
Love n Dream,Secret Labo,Indie,43k
Greak: Memories of Azur,Navegante,AA,43k
Absent,FNGames,Hobbyist,43k
Death Skid Marks,Studio Whisky Tango Inc.,Hobbyist,42.7k
Blues and Bullets,A Crowd of Monsters,Indie,42.6k
Windbound,5 Lives Studios,AAA,42.6k
Luna's Fishing Garden,"Coldwild Games, illufinch",Indie,42.6k
Pro Gamer Manager,Raptor Claw Games,Indie,42.6k
QuestRun,Cuve Games,Indie,42.6k
Arcadius,Atlas Interactive,Hobbyist,42.6k
Occupy White Walls,KULTURA Ex Machina,Hobbyist,42.6k
The Entente Gold,Lesta Studio,Indie,42.5k
Tinyfolks,Pierre Vandermaesen,Indie,42.5k
STANDBOX,RealityBeholder,Indie,42.5k
Crime Secrets: Crimson Li…,One More Level,Indie,42.5k
Stranger of Sword City,Experience Inc.,Indie,42.5k
Epic Auto Towers,Aleksandr Golovkin,Indie,42.5k
CHAOS;HEAD NOAH,MAGES. Inc.,AA,42.5k
Fog of War,Monkeys Lab.,Indie,42.5k
Alter World,Giorgi Abelashvili,Indie,42.5k
Rolling Sun,Mystik'Art,Indie,42.5k
Ether One,White Paper Games,Indie,42.5k
LAY,Objectif 3D,Hobbyist,42.1k
Tavern Tycoon - Dragon's …,Terapoly,Indie,42.1k
DORAEMON STORY OF SEASON…,"Marvelous Inc., Brownies …",AA,42.1k
The Fisherman - Fishing P…,Fishing Planet LLC,Indie,42.1k
Railroad Tycoon 3,PopTop,AAA,42.1k
FatalZone: Outbreak,Midhard Games,Indie,42.1k
Inquisitor,CINEMAX GAMES,Indie,42.1k
OneBit Adventure,"Galactic Slice, LLC",Hobbyist,42.1k
The Last Job,DefinitelyNotScaryGames,Hobbyist,42.1k
Pathfinder Adventures,Obsidian Entertainment,Indie,42.1k
LostWinds,Frontier Developments,AA,42.1k
KAMI,State of Play,Indie,42k
Trapped Dead,Crenetic,Indie,42k
Romancing SaGa 3™,"Square Enix, ArtePiazza",AA,42k
Two Digits,Cleverweek,Indie,42k
MachiaVillain,Wild Factor,AA,42k
Pandora: First Contact,Proxy Studios,AA,42k
Hand Simulator: Horror,HFM Games,Indie,42k
Tavern Talk,Gentle Troll Entertainmen…,Indie,42k
Sky Noon,Lunar Rooster,Indie,41.7k
None Shall Intrude: Desce…,Aeterna Ludi,Indie,41.7k
Stray Path,chx games,Indie,41.7k
Velocibox,Shawn Beck,Indie,41.7k
Chicken Invaders 4,InterAction studios,Indie,41.6k
Pesticide Not Required,Jampacked Games,Indie,41.6k
WARTILE,Playwood Project,Indie,41.6k
Hellpoint: The Thespian F…,Cradle Games,AA,41.6k
Clothing Store Simulator,Kiki Games,Indie,41.6k
Nevrosa: Prelude,GexagonVR,Indie,41.6k
Dungeon Lords Steam Editi…,Heuristic Park,AA,41.6k
Enigmatis 2: The Mists of…,Artifex Mundi,Indie,41.6k
Them and Us,"TendoGames Co., Ltd.",Indie,41.6k
Sproggiwood,Freehold Games,Indie,41.6k
Cats Hidden in Georgia,Travellin Cats,Indie,41.6k
Tropical Liquor,Tentacle Games,Indie,41.5k
Niplheim's Hunter - Brand…,Black Train,AA,41.5k
Sword of the Stars: Compl…,Kerberos Productions Inc.,AAA,41.5k
Gynophobia,Gua,Indie,41.5k
Love Letter,Nomad Games,Indie,41.2k
Xuan-Yuan Sword: Mists Be…,"SOFTSTAR ENTERTAINMENT, D…",Indie,41.2k
Cats in Time,Pine Studio,Indie,41.2k
Field of Glory II,Byzantine Games,AA,41.2k
Coal Mining Simulator: Pr…,Grande Games,Indie,41.2k
Drinks With Abbey,Ramify Games,Hobbyist,41.1k
Understand,Artless Games,Indie,41.1k
BLACKHOLE,FiolaSoft Studio,AA,41.1k
SaGa Frontier Remastered,"Square Enix, Bullets",AA,41.1k
Marble Combat,Phantom8 Studio,Indie,41.1k
Forgotton Anne,Throughline Games,Indie,41.1k
Pix the Cat,Pastagames,AAA,41.1k
FRACT OSC,Phosfiend Systems,Indie,41.1k
SAELIG,Atorcoppe Games,Indie,41.1k
Celestial Command,"Romenics, Artaani, Riya",Indie,41.1k
Atelier Lydie & Suelle: T…,"KOEI TECMO GAMES CO., LTD…",AA,41.1k
The Spatials,Weird and Wry,Indie,41.1k
Eros Fantasy,GAMEYOND,Indie,41.1k
Prosperous Universe,simulogics,Hobbyist,41.1k
PLANES ATTACK,SRS Games,Hobbyist,40.8k
Agricultural Simulator 20…,Actalogic,Indie,40.8k
The Chant,Brass Token,AA,40.7k
Find Yourself,EMIKA_GAMES,Indie,40.7k
A Wizard's Lizard,Lost Decade Games,Indie,40.7k
Nomads of Driftland,Star Drifters,Indie,40.7k
Dungeonmans,Adventurepro Games LLC,Indie,40.7k
Andarilho,SC Jogos,Indie,40.7k
Spirit Valley,Otterside Games,Indie,40.7k
Descent: Road to Legend,Fantasy Flight Games,Indie,40.7k
Aquarist,FreeMind S.A.,AA,40.7k
STAR WARS™ SHADOWS OF THE…,LucasArts,AA,40.7k
Hyper Jam,Bit Dragon,Indie,40.6k
Psalm 5:9-13,"Ranwog, Notex, a1esska",Indie,40.6k
ORDER 13,Cybernetic Walrus,Indie,40.6k
"About Love, Hate and the …",Black Pants Studio,Indie,40.6k
BLUE REFLECTION: Second L…,"KOEI TECMO GAMES CO., LTD…",AA,40.6k
Alien Breed: Impact,Team17 Software Ltd.,Indie,40.6k
Cubemen,3 Sprockets,Indie,40.6k
Perpetuum,Avatar Creations,Hobbyist,40.4k
Auf Abwegen,Kindman,Hobbyist,40.3k
Heart&Slash,AHEARTFULOFGAMES,Indie,40.3k
Open At Nine,Black Cat Entertainment,Indie,40.3k
Shadows: Heretic Kingdoms,Games Farm,Indie,40.3k
Deus Ex: Mankind Divided™…,Eidos Montreal,AA,40.3k
Touhou Monster TD ~ 幻想乡妖怪…,MyACG Studio,Indie,40.3k
Super Chibi Knight,PestoForce,Indie,40.3k
Skybreakers,Bingo Studio,Indie,40.2k
Life Forge - Reborn ORPG,Life Forge Team,Hobbyist,40.2k
Star Wars: Imperial Assau…,Fantasy Flight Games,Indie,40.2k
Nomad Idle,The Fox Knocks,Indie,40.2k
Monobeno,Lose,Indie,40.2k
Heart's Medicine - Time t…,"Blue Giraffe, GameHouse",Indie,40.2k
"That Dragon, Cancer",Numinous Games,Indie,40.2k
Titan Chaser,Stas Shostak,Indie,40.2k
Masked Forces,FreezeNova,Indie,40.2k
Steel Rats™,Tate Multimedia,Indie,40.2k
AEW: Fight Forever,YUKE'S,AA,40.1k
Jumbo Airport Story,"Kairosoft Co.,Ltd",Indie,39.8k
Bee Island,Lemma Arts,Indie,39.8k
Home Sheep Home: Farmaged…,"Aardman Animations, Mobil…",Indie,39.8k
South of Midnight,Compulsion Games,AAA,39.8k
Animal Shelter 2: Prologu…,Games Incubator,Indie,39.8k
Dice Kingdoms,Fivemid Studio,Indie,39.8k
局外人 L'Etranger,Class-2,Hobbyist,39.7k
Battlezone 98 Redux,Big Boat Interactive,AA,39.7k
BattleRush 2,TB Games,Indie,39.7k
SAND LAND,"ILCA, Inc.",AA,39.7k
OTTTD,SMG Studio,Indie,39.7k
Stellar Settlers: Space B…,Tinymice Entertainment,Indie,39.7k
Mirage Feathers,oyasumi Workshop,Indie,39.7k
Detective Di: The Silk Ro…,Nupixo Games,Indie,39.6k
Salt and Sacrifice,"Devoured Studios, Ska Stu…",Indie,39.6k
Nowhere: Mysterious Artif…,EFNSOFT,Indie,39.6k
Pushing it! Together - Si…,"Bashir ""ManliestDev"" Kash…",Indie,39.6k
Sparkle ZERO,MMEU,Indie,39.6k
Dinosaur Hunt Puzzle,Racing Bros,Indie,39.6k
Townsmen - A Kingdom Rebu…,HandyGames,Indie,39.4k
球球少女/Pinball Girls,Twilight Sonata Studio,Indie,39.4k
TransOcean 2: Rivals,Deck13 Hamburg,AA,39.4k
H-Rescue,G-Blood,Indie,39.4k
Pro Cycling Manager 2017,Cyanide Studio,AAA,39.4k
Sex of Thrones 👑,Taboo Tales 💘,Indie,39.4k
Spaceship Looter,Luxorix Games,Hobbyist,39.4k
Epiphyllum in Love,#workshop,Indie,39.4k
Dark Siren,eTIRUe,Indie,39.4k
Beach Invasion 1944,AIx2 Games,Indie,39.4k
ROG CITADEL XV,"ASUS GLOBAL PTE. LTD, Moo…",Hobbyist,39.4k
BREAK ARTS II,MercuryStudio,AA,39.3k
Palace of Cards,Spiele-Palast GmbH,Indie,39.3k
LOST EPIC,"One or Eight, Team EARTHW…",Indie,39.3k
Monochroma,Nowhere Studios,Indie,39.3k
OneShot: World Machine Ed…,Future Cat LLC,Indie,39.3k
Avadon: The Black Fortres…,Spiderweb Software,Indie,39.3k
100 hidden cats,"Anatoliy Loginovskikh, Аl…",Indie,39.3k
Frightened Beetles,Anatoliy Loginovskikh,Indie,39.3k
Super 3-D Noah's Ark,"Wisdom Tree, Inc.",Indie,39k
Wait! Life is Beautiful! …,[DRAMATIC MUSIC PLAYS],Indie,39k
SINNER: Sacrifice for Red…,DARK STAR,Indie,39k
Underhero,Paper Castle Games,Indie,39k
Tea Party Simulator 2015™,"Liens, Power Up to Maximu…",Indie,39k
Breeze,FOF Game,Hobbyist,39k
Multiplayer FPS Demo,Vitor Pêgas,Hobbyist,39k
Banana 3D,Dank Mememachine,Hobbyist,38.9k
JumpJet Rex,TreeFortress Games,Indie,38.9k
Grim Legends: The Forsake…,Artifex Mundi,Indie,38.9k
Ampersand,PiGravity,Indie,38.9k
Sweet fantasy,Salamandra88,Indie,38.9k
just a game to test your …,woodya,Hobbyist,38.9k
Medieval Shopkeeper Simul…,David Moralejo Sánchez,Indie,38.9k
Gumboy Tournament,CINEMAX GAMES,Indie,38.9k
I got a millenary cat,CatBellUnion,Indie,38.8k
In Celebration of Violenc…,Julian Edison,Indie,38.8k
Fuga: Melodies of Steel,CyberConnect2,Indie,38.8k
Doorways: The Underworld,Saibot Studios,Indie,38.8k
Happy Puzzle,HappyGames,Indie,38.5k
Guardians of Eden-Embrace…,Black Cat Entertainment,Indie,38.5k
Say No! More,Studio Fizbin,Indie,38.5k
Disney•Pixar WALL-E,Asobo Studio,Indie,38.5k
Immersion Chess,Immersion,Indie,38.5k
Nephise Begins,Tonguç Bodur,Indie,38.5k
Just Xiangqi,Studio Amateur,Indie,38.5k
Touhou Juuouen 〜 Unfinish…,上海アリス幻樂団,Indie,38.5k
The Emerald Maiden: Symph…,Gogii Games,Indie,38.5k
SORE,Bazitov Mikhail,Hobbyist,38.5k
My MILF Stepmom💋,DuaWolf,Indie,38.5k
Chicken Assassin: Reloade…,OneShark,Indie,38.5k
Greed Corp,Vanguard Games,Indie,38.5k
Jelly Killer,Immortal Game Studio,Indie,38.4k
Public Bounce,Trigon Fan,Indie,38.4k
Shadows of Forbidden Gods,Bobby Two Hands,Indie,38.4k
